config,chunk_id,doc_filename,section_heading,tokens_raw,tokens_enriched,Domain,Entity,Authority,Section
de_authority,db03-dc_novice-training-documentation.md#chunk_001,db03-dc_novice-training-documentation.md,"## Evidence Excerpt (Layer 2, Instructional Documentation)",148,191,15.0,18.0,9.0,
de_authority,db03-dc_novice-training-documentation.md#chunk_002,db03-dc_novice-training-documentation.md,### Segment 1: Breath Control Techniques (T+0 to T+25 min),228,271,15.0,18.0,9.0,
de_authority,db03-dc_novice-training-documentation.md#chunk_003,db03-dc_novice-training-documentation.md,### Segment 2: Cognitive Anchor Exercises (T+25 to T+50 min),323,366,15.0,18.0,9.0,
de_authority,db03-dc_novice-training-documentation.md#chunk_004,db03-dc_novice-training-documentation.md,### Segment 4: Slow Path Philosophy (T+75 to T+90 min),132,175,15.0,18.0,9.0,
de_authority,db03-dc_novice-training-documentation.md#chunk_005,db03-dc_novice-training-documentation.md,### Session Conclusion,232,275,15.0,18.0,9.0,
de_authority,db03-dc_perfect-silent-cage.md#chunk_001,db03-dc_perfect-silent-cage.md,## Summary,119,161,15.0,16.0,9.0,
de_authority,db03-dc_perfect-silent-cage.md#chunk_002,db03-dc_perfect-silent-cage.md,## Expedition Profile & Strategic Context,211,253,15.0,16.0,9.0,
de_authority,db03-dc_perfect-silent-cage.md#chunk_003,db03-dc_perfect-silent-cage.md,## Recovery Operation & Site Forensics,293,335,15.0,16.0,9.0,
de_authority,db03-dc_perfect-silent-cage.md#chunk_004,db03-dc_perfect-silent-cage.md,## Tactical & Strategic Implications,291,332,15.0,16.0,9.0,
de_authority,db03-dc_perfect-silent-cage.md#chunk_005,db03-dc_perfect-silent-cage.md,## Policy Outcomes,258,300,15.0,16.0,9.0,
de_authority,db03-dc_quiet-nod-protocol.md#chunk_001,db03-dc_quiet-nod-protocol.md,## Summary,109,150,15.0,16.0,9.0,
de_authority,db03-dc_quiet-nod-protocol.md#chunk_002,db03-dc_quiet-nod-protocol.md,## Institutional Structure & Conflict Separation,263,305,15.0,16.0,9.0,
de_authority,db03-dc_quiet-nod-protocol.md#chunk_003,db03-dc_quiet-nod-protocol.md,## Contracting Protocol & Communication Security,247,288,15.0,16.0,9.0,
de_authority,db03-dc_quiet-nod-protocol.md#chunk_004,db03-dc_quiet-nod-protocol.md,## Execution Methodology & Stealth Techniques,280,322,15.0,16.0,9.0,
de_authority,db03-dc_quiet-nod-protocol.md#chunk_005,db03-dc_quiet-nod-protocol.md,## Lie-Mark Deployment & Misdirection,248,289,15.0,16.0,9.0,
de_authority,db03-dc_quiet-nod-protocol.md#chunk_006,db03-dc_quiet-nod-protocol.md,## Cultural Boundaries & Operational Limits,250,292,15.0,16.0,9.0,
de_authority,db03-dc_quiet-nod-protocol.md#chunk_007,db03-dc_quiet-nod-protocol.md,## Economic Structure & Operational Security,224,266,15.0,16.0,9.0,
de_authority,db03-dc_rule-of-two-threads.md#chunk_001,db03-dc_rule-of-two-threads.md,## Summary,106,146,15.0,15.0,9.0,
de_authority,db03-dc_rule-of-two-threads.md#chunk_002,db03-dc_rule-of-two-threads.md,## Verification Protocol Structure,245,286,15.0,15.0,9.0,
de_authority,db03-dc_rule-of-two-threads.md#chunk_003,db03-dc_rule-of-two-threads.md,## Source Reliability Tracking,150,191,15.0,15.0,9.0,
de_authority,db03-dc_rule-of-two-threads.md#chunk_004,db03-dc_rule-of-two-threads.md,## Blood-Proof Enhancement,145,185,15.0,15.0,9.0,
de_authority,db03-dc_rule-of-two-threads.md#chunk_005,db03-dc_rule-of-two-threads.md,## Wind-Singer Penalty Enforcement,262,302,15.0,15.0,9.0,
de_authority,db03-dc_rule-of-two-threads.md#chunk_006,db03-dc_rule-of-two-threads.md,## Economic Function in Lawless Environments,289,330,15.0,15.0,9.0,
de_authority,db03-dc_salvage-operations-manual.md#chunk_001,db03-dc_salvage-operations-manual.md,## Observation Context,65,107,15.0,16.0,10.0,
de_authority,db03-dc_salvage-operations-manual.md#chunk_002,db03-dc_salvage-operations-manual.md,## §1 — Salvage Operations Overview,204,247,15.0,16.0,10.0,
de_authority,db03-dc_salvage-operations-manual.md#chunk_003,db03-dc_salvage-operations-manual.md,### 2.1 — Pre-Entry Assessment,128,171,15.0,16.0,10.0,
de_authority,db03-dc_salvage-operations-manual.md#chunk_004,db03-dc_salvage-operations-manual.md,### 2.2 — Extraction Protocols,148,191,15.0,16.0,10.0,
de_authority,db03-dc_salvage-operations-manual.md#chunk_005,db03-dc_salvage-operations-manual.md,### 2.3 — Void-Marked Personnel Protocols,348,391,15.0,16.0,10.0,
de_authority,db03-dc_salvage-operations-manual.md#chunk_006,db03-dc_salvage-operations-manual.md,## §4 — Timeline of Major Discoveries,209,252,15.0,16.0,10.0,
de_authority,db03-dc_salvage-operations-manual.md#chunk_007,db03-dc_salvage-operations-manual.md,## §5 — Factional Salvage Policies,206,249,15.0,16.0,10.0,
de_authority,db03-dc_salvage-operations-manual.md#chunk_008,db03-dc_salvage-operations-manual.md,## §6 — Risk Assessment Matrix,150,193,15.0,16.0,10.0,
de_authority,db03-dc_sanctuary-establishment-record.md#chunk_001,db03-dc_sanctuary-establishment-record.md,## Observation Context,80,123,15.0,16.0,10.0,
de_authority,db03-dc_sanctuary-establishment-record.md#chunk_002,db03-dc_sanctuary-establishment-record.md,## §1 — The Grith-Hold Charter (Year 340 PG),647,690,15.0,16.0,10.0,
de_authority,db03-dc_sanctuary-establishment-record.md#chunk_003,db03-dc_sanctuary-establishment-record.md,## §3 — Void-Marked Sanctuary Rights,234,276,15.0,16.0,10.0,
de_authority,db03-dc_sanctuary-establishment-record.md#chunk_004,db03-dc_sanctuary-establishment-record.md,## §4 — Echo-Cant Communication Protocols,280,323,15.0,16.0,10.0,
de_authority,db03-dc_sanctuary-establishment-record.md#chunk_005,db03-dc_sanctuary-establishment-record.md,## §5 — Iron-Bane Conflict Record,443,486,15.0,16.0,10.0,
de_authority,db03-dc_sanctuary-establishment.md#chunk_001,db03-dc_sanctuary-establishment.md,## Observation Summary,516,557,15.0,16.0,9.0,
de_authority,db03-dc_sanctuary-establishment.md#chunk_002,db03-dc_sanctuary-establishment.md,## Quantified Observations,241,283,15.0,16.0,9.0,
de_authority,db03-dc_sanctuary-establishment.md#chunk_003,db03-dc_sanctuary-establishment.md,## Operational Context,252,293,15.0,16.0,9.0,
de_authority,db03-dc_waystation-cache-inventory.md#chunk_001,db03-dc_waystation-cache-inventory.md,# Waystation Cache Inventory Audit — Stonebridge Tier 2 Year 783 PG,438,482,15.0,19.0,9.0,
de_authority,standalone_aether-weave-os.md#chunk_001,standalone_aether-weave-os.md,# ⚙️ Technical Specification: Aether-Weave OS — Core Architecture & Futhark API,162,209,18.0,19.0,9.0,
de_authority,standalone_aether-weave-os.md#chunk_002,standalone_aether-weave-os.md,### 1.2 Core Design Principles,263,310,18.0,19.0,9.0,
de_authority,standalone_aether-weave-os.md#chunk_003,standalone_aether-weave-os.md,### 2.1 API Structure and Syntax,347,393,18.0,19.0,9.0,
de_authority,standalone_aether-weave-os.md#chunk_004,standalone_aether-weave-os.md,### 2.2 Representative Subroutine Examples,655,702,18.0,19.0,9.0,
de_authority,standalone_aether-weave-os.md#chunk_005,standalone_aether-weave-os.md,### 3.2 Coordination Primitives,228,275,18.0,19.0,9.0,
de_authority,standalone_aether-weave-os.md#chunk_006,standalone_aether-weave-os.md,### 4.1 Nominal Operation Examples,590,637,18.0,19.0,9.0,
de_authority,standalone_aether-weave-os.md#chunk_007,standalone_aether-weave-os.md,### 7.3 Dvergr Rejection Rationale,159,206,18.0,19.0,9.0,
de_authority,standalone_combine-reckoning.md#chunk_001,standalone_combine-reckoning.md,# 🌾 Combine Reckoning: Agricultural Timekeeping and Seasonal Coordination,23,67,18.0,15.0,10.0,
de_authority,standalone_combine-reckoning.md#chunk_002,standalone_combine-reckoning.md,## 1. Introduction and scope,249,293,18.0,15.0,10.0,
de_authority,standalone_combine-reckoning.md#chunk_003,standalone_combine-reckoning.md,### The thirteen seasonal designations,907,951,18.0,15.0,10.0,
de_authority,standalone_combine-reckoning.md#chunk_004,standalone_combine-reckoning.md,### Geographic climate zones and agricultural constraints,547,591,18.0,15.0,10.0,
de_authority,standalone_combine-reckoning.md#chunk_005,standalone_combine-reckoning.md,### Key patterns and cultural characteristics,140,184,18.0,15.0,10.0,
de_authority,standalone_dagaz-concordance.md#chunk_001,standalone_dagaz-concordance.md,### How to use this entry,843,884,18.0,13.0,9.0,
de_authority,standalone_daily-life-midgard.md#chunk_001,standalone_daily-life-midgard.md,# 🏘️ Daily Life in the Midgard Combine: A Diagnostic Study of Post-Glitch Subsistence Culture,32,84,19.0,23.0,9.0,
de_authority,standalone_daily-life-midgard.md#chunk_002,standalone_daily-life-midgard.md,## 1. Introduction: The Diagnostic Frame,150,202,19.0,23.0,9.0,
de_authority,standalone_daily-life-midgard.md#chunk_003,standalone_daily-life-midgard.md,### 2.1 Agricultural foundation and labor cycles,128,180,19.0,23.0,9.0,
de_authority,standalone_daily-life-midgard.md#chunk_004,standalone_daily-life-midgard.md,### 2.2 Seasonal labor allocation,521,573,19.0,23.0,9.0,
de_authority,standalone_daily-life-midgard.md#chunk_005,standalone_daily-life-midgard.md,"### 3.1 The ""Rope-Weave"" kinship system",209,261,19.0,23.0,9.0,
de_authority,standalone_daily-life-midgard.md#chunk_006,standalone_daily-life-midgard.md,### 3.2 Work-groups and trust structures,386,438,19.0,23.0,9.0,
de_authority,standalone_daily-life-midgard.md#chunk_007,standalone_daily-life-midgard.md,### 5.1 Dominant belief systems in Midgard,273,325,19.0,23.0,9.0,
de_authority,standalone_daily-life-midgard.md#chunk_008,standalone_daily-life-midgard.md,### 5.2 Ritual calendar and ceremonial life,825,877,19.0,23.0,9.0,
de_authority,standalone_daily-life-midgard.md#chunk_009,standalone_daily-life-midgard.md,### 8.1 Structural fragilities,223,275,19.0,23.0,9.0,
de_authority,standalone_daily-life-midgard.md#chunk_010,standalone_daily-life-midgard.md,## 9. Conclusion: Daily Life as Adaptive Success,139,191,19.0,23.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_001,standalone_fimbul-cant.md,# 🗣️ Fimbul-Cant: The Language of Ice-Debt and Survival,63,105,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_002,standalone_fimbul-cant.md,## 1. Identification and context,280,322,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_003,standalone_fimbul-cant.md,### 2.1 Etymological foundations,179,221,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_004,standalone_fimbul-cant.md,### 2.2 Core vocabulary domains,579,621,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_005,standalone_fimbul-cant.md,### 2.3 Psychological embedding mechanisms,244,286,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_006,standalone_fimbul-cant.md,### 3.1 Field Card — Forsaken communication protocols,482,523,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_007,standalone_fimbul-cant.md,### 4.1 Common misunderstandings (outsider errors),243,284,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_008,standalone_fimbul-cant.md,### 4.2 Psychological diagnostic applications,197,239,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_009,standalone_fimbul-cant.md,### 5.1 Jötun-Reader engagement doctrine,276,318,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_010,standalone_fimbul-cant.md,### 5.2 Rangers Guild operational stance,154,196,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_011,standalone_fimbul-cant.md,### 5.3 Dvergr Guild assessment,180,222,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_012,standalone_fimbul-cant.md,### 6.1 Linguistic foundations,135,176,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_013,standalone_fimbul-cant.md,### 6.2 Cultural and geographic context,152,193,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_014,standalone_fimbul-cant.md,### 7.1 Jötun-Readers — The Archive of Suffering,525,566,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_015,standalone_fimbul-cant.md,"### 7.2 Forsaken — Our Words, Our Survival",605,647,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_016,standalone_fimbul-cant.md,### 7.3 Rangers Guild — Professional Competence Requirement,422,464,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_017,standalone_fimbul-cant.md,### 7.4 Dvergr Clans — Functional Efficiency Assessment,430,471,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_018,standalone_fimbul-cant.md,### 7.5 Iron-Banes — The Slave-Tongue,474,516,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_019,standalone_fimbul-cant.md,### 7.6 Hearth-Clans — The Border Echo,473,514,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_020,standalone_fimbul-cant.md,### 7.7 God-Sleepers — The Language of Trial,500,542,16.0,15.0,9.0,
de_authority,standalone_fimbul-cant.md#chunk_021,standalone_fimbul-cant.md,## 8. Reviewer's Note,724,765,16.0,15.0,9.0,
de_authority,standalone_gebo-concordance.md#chunk_001,standalone_gebo-concordance.md,## How to use this entry,670,711,18.0,13.0,9.0,
de_authority,standalone_nine-tiers-architecture.md#chunk_001,standalone_nine-tiers-architecture.md,# ⚙️ The Nine Tiers Architecture: Hierarchical Design of the Yggdrasil Network,42,89,18.0,19.0,9.0,
de_authority,standalone_nine-tiers-architecture.md#chunk_002,standalone_nine-tiers-architecture.md,## Abstract,478,525,18.0,19.0,9.0,
de_authority,standalone_nine-tiers-architecture.md#chunk_003,standalone_nine-tiers-architecture.md,### 1.1 Functional Stratification,247,293,18.0,19.0,9.0,
de_authority,standalone_nine-tiers-architecture.md#chunk_004,standalone_nine-tiers-architecture.md,### 1.2 Hierarchical Control: ODIN Integration Density,249,296,18.0,19.0,9.0,
de_authority,standalone_nine-tiers-architecture.md#chunk_005,standalone_nine-tiers-architecture.md,### 1.3 Aetheric Field Density Correlation,165,211,18.0,19.0,9.0,
de_authority,standalone_nine-tiers-architecture.md#chunk_006,standalone_nine-tiers-architecture.md,### Tier 0: Governance Core,183,230,18.0,19.0,9.0,
de_authority,standalone_nine-tiers-architecture.md#chunk_007,standalone_nine-tiers-architecture.md,### Tier 1: Research and Development,911,958,18.0,19.0,9.0,
de_authority,standalone_nine-tiers-architecture.md#chunk_008,standalone_nine-tiers-architecture.md,### Secondary Sources (Layer 2: Diagnostic Analysis),28,75,18.0,19.0,9.0,
de_authority,standalone_nine-tiers-architecture.md#chunk_009,standalone_nine-tiers-architecture.md,## VIII. Cross-References,133,180,18.0,19.0,9.0,
de_authority,standalone_nine-tiers-architecture.md#chunk_010,standalone_nine-tiers-architecture.md,## IX. Change Log,228,275,18.0,19.0,9.0,
de_authority,standalone_runic-interface.md#chunk_001,standalone_runic-interface.md,# Runic Interface (Physical Command Layer),62,100,16.0,11.0,9.0,
de_authority,standalone_runic-interface.md#chunk_002,standalone_runic-interface.md,## 1.0 Abstract,128,166,16.0,11.0,9.0,
de_authority,standalone_runic-interface.md#chunk_003,standalone_runic-interface.md,### 2.1 Functional Architecture,399,436,16.0,11.0,9.0,
de_authority,standalone_runic-interface.md#chunk_004,standalone_runic-interface.md,### 3.1 The Intent Signature,189,227,16.0,11.0,9.0,
de_authority,standalone_runic-interface.md#chunk_005,standalone_runic-interface.md,### 3.2 Line-of-Sight Requirements,136,174,16.0,11.0,9.0,
de_authority,standalone_runic-interface.md#chunk_006,standalone_runic-interface.md,### 4.1 Material Requirements,145,183,16.0,11.0,9.0,
de_authority,standalone_runic-interface.md#chunk_007,standalone_runic-interface.md,### 4.2 Inscription Persistence,128,166,16.0,11.0,9.0,
de_authority,standalone_runic-interface.md#chunk_008,standalone_runic-interface.md,### 5.1 Authorization Hierarchies,382,419,16.0,11.0,9.0,
de_authority,standalone_runic-interface.md#chunk_009,standalone_runic-interface.md,### 6.2 Modern Runic Invocation Risks,249,287,16.0,11.0,9.0,
de_authority,standalone_runic-interface.md#chunk_010,standalone_runic-interface.md,### 6.4 Jötun-Reader Firewall Strategy,514,552,16.0,11.0,9.0,
de_authority,standalone_runic-interface.md#chunk_011,standalone_runic-interface.md,## 10.0 Conclusion,247,284,16.0,11.0,9.0,
de_section,000-codex_echo-cant.md#chunk_001,000-codex_echo-cant.md,# Echo-Cant,32,67,18.0,6.0,,10.0
de_section,000-codex_echo-cant.md#chunk_002,000-codex_echo-cant.md,### 1. Identification and context,169,208,18.0,6.0,,14.0
de_section,000-codex_echo-cant.md#chunk_003,000-codex_echo-cant.md,### 2. Mechanism of action (Layer 2 diagnostic),371,414,18.0,6.0,,18.0
de_section,000-codex_echo-cant.md#chunk_004,000-codex_echo-cant.md,### 3. Field Card — Echo-dense chamber protocols,591,634,18.0,6.0,,18.0
de_section,000-codex_echo-cant.md#chunk_005,000-codex_echo-cant.md,### 4. Interactions and failure surfaces,315,356,18.0,6.0,,15.0
de_section,000-codex_echo-cant.md#chunk_006,000-codex_echo-cant.md,### 5. Doctrine and operational posture,392,432,18.0,6.0,,15.0
de_section,000-codex_echo-cant.md#chunk_007,000-codex_echo-cant.md,### 7. Factional perspectives,444,482,18.0,6.0,,13.0
de_section,000-codex_harrow-sick.md#chunk_001,000-codex_harrow-sick.md,# Harrow-Sick (Post-Glitch Degenerative Condition),32,75,18.0,10.0,,14.0
de_section,000-codex_harrow-sick.md#chunk_002,000-codex_harrow-sick.md,### 1. Identification and context,175,218,18.0,10.0,,14.0
de_section,000-codex_harrow-sick.md#chunk_003,000-codex_harrow-sick.md,### 2. Symptomology and progression,399,442,18.0,10.0,,14.0
de_section,000-codex_harrow-sick.md#chunk_004,000-codex_harrow-sick.md,### 3. Proposed etiologies,287,328,18.0,10.0,,13.0
de_section,000-codex_harrow-sick.md#chunk_005,000-codex_harrow-sick.md,### 4. Relationship to Void-Marked condition,157,201,18.0,10.0,,15.0
de_section,000-codex_harrow-sick.md#chunk_006,000-codex_harrow-sick.md,### 5. Treatment and management,193,236,18.0,10.0,,14.0
de_section,000-codex_harrow-sick.md#chunk_007,000-codex_harrow-sick.md,### 6. Field Card — Harrow-Sick identification protocol,144,191,18.0,10.0,,18.0
de_section,000-codex_harrow-sick.md#chunk_008,000-codex_harrow-sick.md,### 7. Factional perspectives,505,547,18.0,10.0,,13.0
de_section,000-codex_hela-caste-custodian.md#chunk_001,000-codex_hela-caste-custodian.md,# 💀 Hela-Caste Custodian Program (Huscarl-Class Bio-Augments),40,88,18.0,13.0,,16.0
de_section,000-codex_hela-caste-custodian.md#chunk_002,000-codex_hela-caste-custodian.md,## Abstract,365,406,18.0,13.0,,10.0
de_section,000-codex_hela-caste-custodian.md#chunk_003,000-codex_hela-caste-custodian.md,### 1.1 Operational Mandate,178,222,18.0,13.0,,13.0
de_section,000-codex_hela-caste-custodian.md#chunk_004,000-codex_hela-caste-custodian.md,### 2.1 Subject Procurement,185,230,18.0,13.0,,13.0
de_section,000-codex_hela-caste-custodian.md#chunk_005,000-codex_hela-caste-custodian.md,"### 2.2 The ""Iron Heart"": Geothermal Micro-Core Implantation",184,234,18.0,13.0,,18.0
de_section,000-codex_hela-caste-custodian.md#chunk_006,000-codex_hela-caste-custodian.md,"### 2.3 The Thermoregulatory Vent: ""Smoke Stack""",154,202,18.0,13.0,,16.0
