chunk_id,doc_filename,section_heading,tokens_raw,tokens_enriched,Corpus,Domain,Entity,Authority,Section
standalone_combine-reckoning.md#chunk_006,standalone_combine-reckoning.md,Geographic climate zones and agricultural constraints,126,193,6,18,15,10,16.0
standalone_combine-reckoning.md#chunk_007,standalone_combine-reckoning.md,Concordance protocols and month-name mapping,48,114,6,18,15,10,15.0
standalone_combine-reckoning.md#chunk_008,standalone_combine-reckoning.md,Dual-notation contract formats,57,120,6,18,15,10,13.0
standalone_combine-reckoning.md#chunk_009,standalone_combine-reckoning.md,Numerical backbone and legal precedence,55,122,6,18,15,10,15.0
standalone_combine-reckoning.md#chunk_010,standalone_combine-reckoning.md,Agricultural identity in post-Glitch modernization,65,131,6,18,15,10,15.0
standalone_combine-reckoning.md#chunk_011,standalone_combine-reckoning.md,Community cohesion through shared seasonal language,62,130,6,18,15,10,16.0
standalone_combine-reckoning.md#chunk_012,standalone_combine-reckoning.md,Intergenerational knowledge transmission,68,132,6,18,15,10,13.0
standalone_combine-reckoning.md#chunk_013,standalone_combine-reckoning.md,Related calendar systems,63,127,6,18,15,10,13.0
standalone_combine-reckoning.md#chunk_014,standalone_combine-reckoning.md,Key patterns and cultural characteristics,140,206,6,18,15,10,15.0
standalone_dagaz-concordance.md#chunk_001,standalone_dagaz-concordance.md,(none),9,55,6,18,13,9,
standalone_dagaz-concordance.md#chunk_002,standalone_dagaz-concordance.md,How to use this entry,93,156,6,18,13,9,15.0
standalone_dagaz-concordance.md#chunk_003,standalone_dagaz-concordance.md,Change log — v1.0,53,114,6,18,13,9,14.0
standalone_dagaz-concordance.md#chunk_004,standalone_dagaz-concordance.md,Abstract (L2),27,85,6,18,13,9,11.0
standalone_dagaz-concordance.md#chunk_005,standalone_dagaz-concordance.md,Pristine L3 function (synopsis),89,150,6,18,13,9,14.0
standalone_dagaz-concordance.md#chunk_006,standalone_dagaz-concordance.md,Corrupted manifestations (post‑Glitch),22,81,6,18,13,9,13.0
standalone_dagaz-concordance.md#chunk_007,standalone_dagaz-concordance.md,H‑index profile,104,162,6,18,13,9,11.0
standalone_dagaz-concordance.md#chunk_008,standalone_dagaz-concordance.md,Interactions and failure surfaces,94,156,6,18,13,9,14.0
standalone_dagaz-concordance.md#chunk_009,standalone_dagaz-concordance.md,Evidence register,36,94,6,18,13,9,11.0
standalone_dagaz-concordance.md#chunk_010,standalone_dagaz-concordance.md,Open questions and calibration needs,16,79,6,18,13,9,15.0
standalone_dagaz-concordance.md#chunk_011,standalone_dagaz-concordance.md,Cross‑References,2,59,6,18,13,9,10.0
standalone_dagaz-concordance.md#chunk_012,standalone_dagaz-concordance.md,Application Notes: Scrap‑Substrate Imbuements — Specimens (v4.0),110,175,6,18,13,9,18.0
standalone_dagaz-concordance.md#chunk_013,standalone_dagaz-concordance.md,Architecture Appendix & Timeline Integration,19,81,6,18,13,9,15.0
standalone_dagaz-concordance.md#chunk_014,standalone_dagaz-concordance.md,Application Notes: Scrap‑Substrate Imbuements,94,156,6,18,13,9,14.0
standalone_dagaz-concordance.md#chunk_015,standalone_dagaz-concordance.md,Reviewer's checklist conformance,78,137,6,18,13,9,13.0
standalone_daily-life-midgard.md#chunk_001,standalone_daily-life-midgard.md,(none),52,110,6,19,23,9,
standalone_daily-life-midgard.md#chunk_002,standalone_daily-life-midgard.md,1. Introduction: The Diagnostic Frame,150,224,6,19,23,9,15.0
standalone_daily-life-midgard.md#chunk_003,standalone_daily-life-midgard.md,2.1 Agricultural foundation and labor cycles,128,204,6,19,23,9,16.0
standalone_daily-life-midgard.md#chunk_004,standalone_daily-life-midgard.md,2.2 Seasonal labor allocation,449,522,6,19,23,9,14.0
standalone_daily-life-midgard.md#chunk_005,standalone_daily-life-midgard.md,2.2 Seasonal labor allocation,120,193,6,19,23,9,14.0
standalone_daily-life-midgard.md#chunk_006,standalone_daily-life-midgard.md,"3.1 The ""Rope-Weave"" kinship system",209,283,6,19,23,9,15.0
standalone_daily-life-midgard.md#chunk_007,standalone_daily-life-midgard.md,3.2 Work-groups and trust structures,140,214,6,19,23,9,15.0
standalone_daily-life-midgard.md#chunk_008,standalone_daily-life-midgard.md,4.1 Artifact continuity and innovation,119,193,6,19,23,9,15.0
standalone_daily-life-midgard.md#chunk_009,standalone_daily-life-midgard.md,4.2 Salvage economy,126,197,6,19,23,9,13.0
standalone_daily-life-midgard.md#chunk_010,standalone_daily-life-midgard.md,5.1 Dominant belief systems in Midgard,273,348,6,19,23,9,16.0
standalone_daily-life-midgard.md#chunk_011,standalone_daily-life-midgard.md,5.2 Ritual calendar and ceremonial life,154,230,6,19,23,9,16.0
standalone_daily-life-midgard.md#chunk_012,standalone_daily-life-midgard.md,6.1 Combine-Dvergr relations,117,188,6,19,23,9,13.0
standalone_daily-life-midgard.md#chunk_013,standalone_daily-life-midgard.md,6.2 Combine-Rangers relations,106,178,6,19,23,9,13.0
standalone_daily-life-midgard.md#chunk_014,standalone_daily-life-midgard.md,6.3 Combine-Rust-Clan relations,97,169,6,19,23,9,13.0
standalone_daily-life-midgard.md#chunk_015,standalone_daily-life-midgard.md,7.1 Jötun-Readers: Documenting Post-Glitch Survival,118,192,6,19,23,9,15.0
standalone_daily-life-midgard.md#chunk_016,standalone_daily-life-midgard.md,7.2 Rangers Guild: Monitoring and Supporting Stability,68,145,6,19,23,9,18.0
standalone_daily-life-midgard.md#chunk_017,standalone_daily-life-midgard.md,7.3 Iron-Banes: Redemptive Witness,67,140,6,19,23,9,14.0
standalone_daily-life-midgard.md#chunk_018,standalone_daily-life-midgard.md,7.4 Combine Self-Perception: Pragmatic Survival,94,169,6,19,23,9,15.0
standalone_daily-life-midgard.md#chunk_019,standalone_daily-life-midgard.md,8.1 Structural fragilities,130,201,6,19,23,9,13.0
standalone_daily-life-midgard.md#chunk_020,standalone_daily-life-midgard.md,8.2 Social tensions,93,165,6,19,23,9,13.0
standalone_daily-life-midgard.md#chunk_021,standalone_daily-life-midgard.md,9. Conclusion: Daily Life as Adaptive Success,139,215,6,19,23,9,18.0
standalone_fimbul-cant.md#chunk_001,standalone_fimbul-cant.md,(none),45,93,6,16,15,9,
standalone_fimbul-cant.md#chunk_002,standalone_fimbul-cant.md,Header Block,29,89,6,16,15,9,11.0
standalone_fimbul-cant.md#chunk_003,standalone_fimbul-cant.md,1. Identification and context,280,343,6,16,15,9,14.0
standalone_fimbul-cant.md#chunk_004,standalone_fimbul-cant.md,2.1 Etymological foundations,179,240,6,16,15,9,13.0
standalone_fimbul-cant.md#chunk_005,standalone_fimbul-cant.md,2.2 Core vocabulary domains,449,512,6,16,15,9,14.0
standalone_fimbul-cant.md#chunk_006,standalone_fimbul-cant.md,2.2 Core vocabulary domains,179,241,6,16,15,9,14.0
standalone_fimbul-cant.md#chunk_007,standalone_fimbul-cant.md,2.3 Psychological embedding mechanisms,244,306,6,16,15,9,14.0
standalone_fimbul-cant.md#chunk_008,standalone_fimbul-cant.md,3.1 Field Card — Forsaken communication protocols,449,516,6,16,15,9,18.0
standalone_fimbul-cant.md#chunk_009,standalone_fimbul-cant.md,3.1 Field Card — Forsaken communication protocols,81,148,6,16,15,9,18.0
standalone_fimbul-cant.md#chunk_010,standalone_fimbul-cant.md,4.1 Common misunderstandings (outsider errors),243,306,6,16,15,9,15.0
standalone_fimbul-cant.md#chunk_011,standalone_fimbul-cant.md,4.2 Psychological diagnostic applications,197,260,6,16,15,9,14.0
standalone_fimbul-cant.md#chunk_012,standalone_fimbul-cant.md,5.1 Jötun-Reader engagement doctrine,276,339,6,16,15,9,14.0
standalone_fimbul-cant.md#chunk_013,standalone_fimbul-cant.md,5.2 Rangers Guild operational stance,154,218,6,16,15,9,15.0
standalone_fimbul-cant.md#chunk_014,standalone_fimbul-cant.md,5.3 Dvergr Guild assessment,180,243,6,16,15,9,14.0
standalone_fimbul-cant.md#chunk_015,standalone_fimbul-cant.md,6.1 Linguistic foundations,135,196,6,16,15,9,13.0
standalone_fimbul-cant.md#chunk_016,standalone_fimbul-cant.md,6.2 Cultural and geographic context,152,215,6,16,15,9,15.0
standalone_fimbul-cant.md#chunk_017,standalone_fimbul-cant.md,7.1 Jötun-Readers — The Archive of Suffering,449,516,6,16,15,9,18.0
standalone_fimbul-cant.md#chunk_018,standalone_fimbul-cant.md,7.1 Jötun-Readers — The Archive of Suffering,124,191,6,16,15,9,18.0
standalone_fimbul-cant.md#chunk_019,standalone_fimbul-cant.md,"7.2 Forsaken — Our Words, Our Survival",449,516,6,16,15,9,18.0
standalone_fimbul-cant.md#chunk_020,standalone_fimbul-cant.md,"7.2 Forsaken — Our Words, Our Survival",205,271,6,16,15,9,18.0
standalone_fimbul-cant.md#chunk_021,standalone_fimbul-cant.md,7.3 Rangers Guild — Professional Competence Requirement,422,488,6,16,15,9,18.0
standalone_fimbul-cant.md#chunk_022,standalone_fimbul-cant.md,7.4 Dvergr Clans — Functional Efficiency Assessment,430,496,6,16,15,9,18.0
standalone_fimbul-cant.md#chunk_023,standalone_fimbul-cant.md,7.5 Iron-Banes — The Slave-Tongue,449,513,6,16,15,9,15.0
standalone_fimbul-cant.md#chunk_024,standalone_fimbul-cant.md,7.5 Iron-Banes — The Slave-Tongue,74,137,6,16,15,9,15.0
standalone_fimbul-cant.md#chunk_025,standalone_fimbul-cant.md,7.6 Hearth-Clans — The Border Echo,449,514,6,16,15,9,16.0
standalone_fimbul-cant.md#chunk_026,standalone_fimbul-cant.md,7.6 Hearth-Clans — The Border Echo,72,137,6,16,15,9,16.0
standalone_fimbul-cant.md#chunk_027,standalone_fimbul-cant.md,7.7 God-Sleepers — The Language of Trial,449,516,6,16,15,9,18.0
standalone_fimbul-cant.md#chunk_028,standalone_fimbul-cant.md,7.7 God-Sleepers — The Language of Trial,100,166,6,16,15,9,18.0
standalone_fimbul-cant.md#chunk_029,standalone_fimbul-cant.md,8. Reviewer's Note,449,510,6,16,15,9,13.0
standalone_fimbul-cant.md#chunk_030,standalone_fimbul-cant.md,8. Reviewer's Note,323,384,6,16,15,9,13.0
standalone_gebo-concordance.md#chunk_001,standalone_gebo-concordance.md,(none),9,55,6,18,13,9,
standalone_gebo-concordance.md#chunk_002,standalone_gebo-concordance.md,How to use this entry,59,122,6,18,13,9,15.0
standalone_gebo-concordance.md#chunk_003,standalone_gebo-concordance.md,Application Notes: Scrap‑Substrate Imbuements,76,137,6,18,13,9,14.0
standalone_gebo-concordance.md#chunk_004,standalone_gebo-concordance.md,Header,42,100,6,18,13,9,10.0
standalone_gebo-concordance.md#chunk_005,standalone_gebo-concordance.md,Change log — v1.0,52,113,6,18,13,9,14.0
standalone_gebo-concordance.md#chunk_006,standalone_gebo-concordance.md,Abstract (L2),29,88,6,18,13,9,11.0
standalone_gebo-concordance.md#chunk_007,standalone_gebo-concordance.md,Pristine L3 function (synopsis),101,162,6,18,13,9,14.0
standalone_gebo-concordance.md#chunk_008,standalone_gebo-concordance.md,Corrupted manifestations (post‑Glitch),14,74,6,18,13,9,13.0
standalone_gebo-concordance.md#chunk_009,standalone_gebo-concordance.md,H‑index profile,101,159,6,18,13,9,11.0
standalone_gebo-concordance.md#chunk_010,standalone_gebo-concordance.md,Interactions and failure surfaces,62,123,6,18,13,9,14.0
standalone_gebo-concordance.md#chunk_011,standalone_gebo-concordance.md,Evidence register,79,137,6,18,13,9,11.0
standalone_gebo-concordance.md#chunk_012,standalone_gebo-concordance.md,Open questions and calibration needs,18,80,6,18,13,9,15.0
standalone_gebo-concordance.md#chunk_013,standalone_gebo-concordance.md,Cross‑References,6,63,6,18,13,9,10.0
standalone_gebo-concordance.md#chunk_014,standalone_gebo-concordance.md,Reviewer's checklist conformance,26,85,6,18,13,9,13.0
standalone_nine-tiers-architecture.md#chunk_001,standalone_nine-tiers-architecture.md,(none),58,111,6,18,19,9,
standalone_nine-tiers-architecture.md#chunk_002,standalone_nine-tiers-architecture.md,Abstract,449,513,6,18,19,9,10.0
standalone_nine-tiers-architecture.md#chunk_003,standalone_nine-tiers-architecture.md,Abstract,78,141,6,18,19,9,10.0
standalone_nine-tiers-architecture.md#chunk_004,standalone_nine-tiers-architecture.md,1.1 Functional Stratification,247,313,6,18,19,9,13.0
standalone_nine-tiers-architecture.md#chunk_005,standalone_nine-tiers-architecture.md,1.2 Hierarchical Control: ODIN Integration Density,249,319,6,18,19,9,16.0
standalone_nine-tiers-architecture.md#chunk_006,standalone_nine-tiers-architecture.md,1.3 Aetheric Field Density Correlation,165,234,6,18,19,9,15.0
standalone_nine-tiers-architecture.md#chunk_007,standalone_nine-tiers-architecture.md,Tier 0: Governance Core,183,250,6,18,19,9,14.0
standalone_nine-tiers-architecture.md#chunk_008,standalone_nine-tiers-architecture.md,Tier 1: Research and Development,193,262,6,18,19,9,15.0
standalone_nine-tiers-architecture.md#chunk_009,standalone_nine-tiers-architecture.md,3.1 The Theory: Compartmentalized Failure,97,166,6,18,19,9,15.0
standalone_nine-tiers-architecture.md#chunk_010,standalone_nine-tiers-architecture.md,3.2 The Reality: Tight Coupling,74,143,6,18,19,9,15.0
standalone_nine-tiers-architecture.md#chunk_011,standalone_nine-tiers-architecture.md,3.3 The Vanir Alternative: Distributed Resilience,84,154,6,18,19,9,16.0
standalone_nine-tiers-architecture.md#chunk_012,standalone_nine-tiers-architecture.md,4.1 High-Tier Collapse and Its Consequences,68,139,6,18,19,9,16.0
standalone_nine-tiers-architecture.md#chunk_013,standalone_nine-tiers-architecture.md,4.2 Mid-Tier Adaptation,59,126,6,18,19,9,13.0
standalone_nine-tiers-architecture.md#chunk_014,standalone_nine-tiers-architecture.md,4.3 Low-Tier Marginalization,19,85,6,18,19,9,13.0
standalone_nine-tiers-architecture.md#chunk_015,standalone_nine-tiers-architecture.md,5.1 Over-Optimization Creates Brittleness,50,118,6,18,19,9,14.0
standalone_nine-tiers-architecture.md#chunk_016,standalone_nine-tiers-architecture.md,5.2 Hierarchies Concentrate Failure Risk,53,122,6,18,19,9,15.0
standalone_nine-tiers-architecture.md#chunk_017,standalone_nine-tiers-architecture.md,5.3 Functional Isolation vs. Cognitive Hazards,28,98,6,18,19,9,16.0
standalone_nine-tiers-architecture.md#chunk_018,standalone_nine-tiers-architecture.md,6.1 Jötun-Readers: Studying the Failed Blueprint,76,146,6,18,19,9,16.0
standalone_nine-tiers-architecture.md#chunk_019,standalone_nine-tiers-architecture.md,6.2 Combine Governance: Rejecting Hierarchy,20,89,6,18,19,9,15.0
standalone_nine-tiers-architecture.md#chunk_020,standalone_nine-tiers-architecture.md,6.3 Scavenger Barons: Preserving Hierarchy,20,89,6,18,19,9,15.0
standalone_nine-tiers-architecture.md#chunk_021,standalone_nine-tiers-architecture.md,6.4 The Unresolved Debate,36,104,6,18,19,9,14.0
standalone_nine-tiers-architecture.md#chunk_022,standalone_nine-tiers-architecture.md,Primary Sources (Layer 3: Technical Documentation),26,96,6,18,19,9,16.0
standalone_nine-tiers-architecture.md#chunk_023,standalone_nine-tiers-architecture.md,Secondary Sources (Layer 2: Diagnostic Analysis),28,98,6,18,19,9,16.0
standalone_nine-tiers-architecture.md#chunk_024,standalone_nine-tiers-architecture.md,VIII. Cross-References,133,198,6,18,19,9,11.0
standalone_nine-tiers-architecture.md#chunk_025,standalone_nine-tiers-architecture.md,IX. Change Log,228,295,6,18,19,9,13.0
standalone_runic-interface.md#chunk_001,standalone_runic-interface.md,(none),70,114,6,16,11,9,
standalone_runic-interface.md#chunk_002,standalone_runic-interface.md,1.0 Abstract,128,184,6,16,11,9,11.0
standalone_runic-interface.md#chunk_003,standalone_runic-interface.md,2.1 Functional Architecture,179,236,6,16,11,9,13.0
standalone_runic-interface.md#chunk_004,standalone_runic-interface.md,2.2 Inscription as Code Entry,115,175,6,16,11,9,15.0
standalone_runic-interface.md#chunk_005,standalone_runic-interface.md,2.3 Syntactic Scripting,104,161,6,16,11,9,13.0
standalone_runic-interface.md#chunk_006,standalone_runic-interface.md,3.1 The Intent Signature,189,248,6,16,11,9,14.0
standalone_runic-interface.md#chunk_007,standalone_runic-interface.md,3.2 Line-of-Sight Requirements,136,193,6,16,11,9,13.0
standalone_runic-interface.md#chunk_008,standalone_runic-interface.md,4.1 Material Requirements,145,202,6,16,11,9,13.0
standalone_runic-interface.md#chunk_009,standalone_runic-interface.md,4.2 Inscription Persistence,128,185,6,16,11,9,13.0
standalone_runic-interface.md#chunk_010,standalone_runic-interface.md,5.1 Authorization Hierarchies,234,291,6,16,11,9,13.0
standalone_runic-interface.md#chunk_011,standalone_runic-interface.md,5.2 Safety Protocols,68,126,6,16,11,9,13.0
standalone_runic-interface.md#chunk_012,standalone_runic-interface.md,6.1 Persistent Inscription Functionality,79,137,6,16,11,9,14.0
standalone_runic-interface.md#chunk_013,standalone_runic-interface.md,6.2 Modern Runic Invocation Risks,135,195,6,16,11,9,15.0
standalone_runic-interface.md#chunk_014,standalone_runic-interface.md,6.3 Scrap-Runes and Bodger Methodology,114,174,6,16,11,9,15.0
standalone_runic-interface.md#chunk_015,standalone_runic-interface.md,6.4 Jötun-Reader Firewall Strategy,141,200,6,16,11,9,14.0
standalone_runic-interface.md#chunk_016,standalone_runic-interface.md,6.5 Dvergr Rejection and Pure Principles,36,97,6,16,11,9,16.0
standalone_runic-interface.md#chunk_017,standalone_runic-interface.md,7.1 Ancient Inscription Assessment,83,141,6,16,11,9,14.0
standalone_runic-interface.md#chunk_018,standalone_runic-interface.md,7.2 Deactivation Strategies,40,97,6,16,11,9,13.0
standalone_runic-interface.md#chunk_019,standalone_runic-interface.md,8.0 Integration with Existing v4.0 Documentation,32,93,6,16,11,9,16.0
standalone_runic-interface.md#chunk_020,standalone_runic-interface.md,9.1 Inscription Identification,100,157,6,16,11,9,13.0
standalone_runic-interface.md#chunk_021,standalone_runic-interface.md,9.2 Avoidance Protocols,80,137,6,16,11,9,13.0
standalone_runic-interface.md#chunk_022,standalone_runic-interface.md,10.0 Conclusion,247,302,6,16,11,9,11.0
